place_type,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10
summer_camp_organizer,-0.7757804353912285,0.39550548659505735,0.14260042064738504,-0.043525442825668316,-0.08166565545443889,-0.09750273817906611,-0.03711925638688125,0.08592739860568585,-0.040842166393951454,-0.02272510763026037
synagogue,-0.6239321935353536,-0.2867430727598966,0.27253217146429753,0.12295331930838291,-0.061057852106691735,-0.15325500149654717,0.1960822231784467,0.011258223390902615,-0.08941950359803304,-0.26389101539105053
shopping_mall,-0.7284911213509414,-0.2555995624461136,-0.0028824133412347673,-0.08429044693690962,-0.1545647832165454,-0.2535171775294789,0.07264375206916562,-0.3227923127846288,-0.15932167861346302,0.13280712107581719
steak_house,-0.4625707005705485,0.10760499311734104,-0.5104784764034525,0.04163353156281034,-0.22026232816694746,-0.08485580204897124,-0.08765216834108559,-0.1721519619644461,-0.2257550400043007,0.1516508616442579
diner,-0.5262005997637507,-0.3528160479882889,-0.5495430248566241,-0.16039478827385487,-0.1541344859348532,0.01812132340924528,-0.18167480997766883,-7.753205722677329e-5,-0.07797576190829181,-0.1555219734925235
art_studio,-0.36738270285220864,0.042079431500823355,-0.4140388554451895,-0.06359818037839073,-0.3106735313611999,-0.048082134371135336,-0.06772417322031905,0.11664896886081412,0.09492428243660096,-0.32722466447325405
banquet_hall,-0.6248756138300267,-0.23316716053844255,0.03952978566841497,0.004078437826817396,-0.16648387912487833,0.15541599235760556,-0.0859852107706975,0.06819013685786753,0.054482913123472004,0.14883516291210586
wedding_venue,-0.5700702386495565,-0.05037320615538178,-0.14839442732547908,-0.21651036162936552,-0.09382110530371661,0.20423939383282746,-0.24331984597498402,0.13617209371616412,0.25904988797680656,0.09734982578285652
subway_station,-0.8526860613262647,-0.21268723812901474,0.009497791674922791,0.0712403506002566,-0.17057788175894656,0.013050400427057698,0.03474697314158226,0.06637194149448124,0.09782348611039553,0.11904043338269432
spanish_restaurant,-0.4787813916876063,-0.13121885500871946,-0.05327982713463474,-0.3268002227367258,0.3403861028188382,-0.03449678086824537,-0.07160635215123731,-0.14813385603802579,0.2048300719519052,-0.0704488557036177
thai_restaurant,-0.6140111592763233,0.3100919585992356,0.1322334166467878,-0.012055252344003946,0.005604453422589704,-0.05549198015563647,0.11351188590887643,0.22094259778480946,-0.37426103351140727,0.09904076362503302
tea_house,-0.30706712003422243,0.18350230320776503,0.10113116491244599,-0.004893142834072047,-0.05523303932181697,-0.08328975605539761,0.05324929143688682,-0.02974680753482071,-0.30808276076649505,-0.22876714622250807
veterinary_care,-0.5555480930759528,0.0011284150731524364,0.13758279974636534,-0.1065229601598135,0.0732904415506656,-0.2147571095710114,-0.005909835013101244,-0.08672837091296841,0.0657396545905978,0.1446873436168146
movie_rental,-0.3119704355138446,-0.5501809968748018,-0.17268921557734707,-0.2280727367737149,-0.3374844154679804,-0.001687049387189724,-0.09176806768649248,-0.18176690437443513,-0.2011006303221109,0.12362185882022336
amusement_park,-0.44219716049731156,-0.13937681436378355,0.25677600529678996,0.005156543306587478,0.005314512048205283,-0.23294480701574524,0.12544913716779282,-0.5966677072048061,0.15472059629662246,-0.18976098480014245
massage,-0.9003134392094043,-0.13131987980318954,0.06396827705227567,0.027695681289846452,-0.04327780510430479,0.005828961506330406,0.06792623521616709,-0.03329791126035486,-0.06760427431037758,-0.18513888489006147
childrens_camp,-0.7306416394784353,0.3828723865704519,0.18955007892322961,-0.00168239569147555,0.03448601988462472,-0.20850318242820057,0.09372656528752478,0.17334100054585702,0.09910090636867291,-0.02276977318578317
train_station,-0.6905535894703885,0.1513896246564393,0.2342913874238655,0.10622817771709714,0.020991127584754344,-0.03571056432302257,-0.16169033734519186,0.08970447285184481,-0.07717349380673312,-0.14491664023432477
buffet_restaurant,-0.622259366107096,0.2657915392173696,-0.0010967277272615605,-0.1084313780989388,0.13820467713206921,-0.02667225855250586,0.367626927290277,0.17628117051246375,-0.16875041770054733,0.06719307445072918
performing_arts_theater,-0.5190154297606226,0.21236658393365382,-0.17697305313480138,0.11735293127199861,0.07816824246536945,-0.3945546465540039,0.33898531080875755,0.23487384204111103,0.16378279530170708,0.16416148793378543
funeral_home,-0.845503052405455,0.3190685774628567,0.16714602212188945,0.13453373086389422,-0.11737560693518459,-0.08992379529115821,0.043145173440480945,0.028554873971693397,-0.11603077829015841,0.10700171620849433
asian_grocery_store,-0.22194038036879973,-0.30387074000663344,0.02069626833094464,-0.2199239373546048,0.27657311268251683,-0.31687825900342226,0.05959255034514786,0.1883173211467136,-0.20092645655695554,0.23318231803410716
auditorium,-0.5729754632908696,-0.46585929625309175,-0.08000198617456017,-0.1635420506724538,-0.2982878106692265,0.04592607666149363,-0.10775774244378608,0.15024122996008354,-0.13557098507657594,-0.08839243609423475
skin_care_clinic,-0.8871509087280623,-0.038903351945187535,0.14590362601469511,-0.006741293827997594,-0.09316855215303464,0.008576877840736238,-0.0954686062127278,0.005300307662072788,-0.23689860723319903,-0.0733892724248524
police,-0.623400593800028,0.14795530991001746,0.07729856644794912,-0.07340909959327173,0.13673009369645792,0.07806357527366894,-0.05683607906554841,-0.2312634675897558,-0.13999925365595753,0.2985669135313582
korean_restaurant,-0.08471922380364165,-0.020448317693521696,-0.05494728659968878,-0.22703014939333074,0.11035441814579171,-0.33390714198080546,0.3762546865498542,0.07068360024057341,0.04075539654434637,-0.09908580933035464
african_restaurant,-0.6821802399708534,0.33019983695731475,0.03987378480171773,0.05111413378721268,0.12569983423871073,0.3583482772191803,0.16037069326333703,-0.08859937212754719,0.058256120683910194,-0.018788311111707347
tanning_studio,-0.44170878767192506,0.23622440210914383,0.18730578704748638,-0.029044901642295163,-0.04801761260879677,-0.19774540983335212,0.10442385580792227,-0.48406641730342514,0.14006788206668966,-0.09585710601641652
bus_station,-0.7172274491303612,0.10080036157063244,-0.42244211618558763,0.26522942433042374,0.2418492361114842,0.008510939822401097,-0.17908108527717986,0.0028292175580186176,0.018856484978855576,-0.04471559868135775
vegan_restaurant,-0.6247593412447999,0.3660991077507728,0.16091604069246082,0.055217411602397834,-0.11253666030114752,-0.14294496105108914,0.21752112981688138,0.1721599548195999,0.13655154605559652,-0.10037538192960997
vegetarian_restaurant,-0.6809244462810538,0.3813556645485231,0.08844443744492314,-0.009355114368695313,-0.059771856799666775,-0.0993143179047362,0.14133074672636914,-0.0723453253838597,-0.053391149412920454,0.024339173721751043
amusement_center,-0.5092540888217468,0.22736738437845092,0.178985328604361,-0.13350200762936398,0.019535041614352953,-0.4236965626221905,0.3621141835395545,-0.3293393965510251,0.32007227918360864,-0.013119982192639911
food_court,-0.4340963947638207,0.1336852357998919,-0.300046769855812,0.16348484389178522,0.3143784563960076,0.32296401244499934,0.25696502434615304,-0.2719048795899613,0.125801420931613,-0.12717258474434037
bicycle_store,-0.4516424625889579,-0.13447428074000847,0.14395939412643324,0.1572654615795523,-0.04725423784096573,0.05445700048900263,-0.119188462643667,0.03530487373938442,-0.01905023756688614,0.3064751801068939
botanical_garden,-0.41785753474971404,-0.6348695148654993,0.2697250506189067,0.04415590033824808,0.16750714806902708,-0.2115302689981186,-0.08668293944560101,-0.2788177818148223,0.0017481148128023112,-0.1366977484326416
indian_restaurant,-0.367959423711288,0.08020499800055277,-0.15082890281454045,-0.22202306897874394,0.08922834301629551,0.12385053026016019,-0.09476781014809944,0.17101536805738815,0.12855499082426275,-0.0861621650860042
brunch_restaurant,-0.8061279714400232,0.15358066072214116,0.16314468968944906,0.06979903739662179,0.15106794058498807,0.13848656153806865,-0.02638045718080096,-0.03382224846921248,-0.012701300623835544,-0.19714918684489266
french_restaurant,0.015613323286363789,0.018761317523336332,0.01818648478642425,-0.0012285237975896068,-0.010939186991541951,0.03949474248300217,-0.03575634590262656,0.014274871580100913,0.01105352161171215,-0.004447159005183425
candy_store,-0.7261423631916495,-0.10497945198318769,0.11894375494812366,-0.03143304425605061,0.03389824933946003,-0.06701133323771723,-0.35096320450917134,0.05910635315353217,-0.02211499040951876,-0.07879585247214452
water_park,-0.5224987120331523,-0.1635889037064518,0.28676379123259693,0.04976180575265369,-0.02420271937470134,-0.183324047179603,0.10362059068975334,-0.513760575161498,0.13210748648452253,-0.16550268847994032
comedy_club,-0.005563882482615885,-0.011293942697812781,0.016878143316929217,-0.015598910197469422,0.010934505915309176,-0.03274285269493396,-0.003889668733881798,0.09171633204550918,-0.2190164839290202,-0.2824211182791895
skateboard_park,-0.5657119555172239,0.25761776023859817,-0.013074339708088224,-0.07593210818115297,0.3241620445278894,0.33618493805769445,0.035653643166732946,-0.013703485891398116,0.019117497031560994,-0.10858221104428878
cafeteria,-0.06786518446706162,-0.20992636993021666,0.10530692887977487,-0.015563696025184393,0.03782989038220304,-0.12547872549302755,0.21052699715315226,0.19383872160722615,-0.059962685304959844,0.10813962519811676
acai_shop,-0.1581797009735592,-0.14676825034009205,-0.4021274000188676,-0.41967064595261416,-0.44343335104489146,0.0644863860674368,-0.22047213633852086,0.14820988420663525,0.26437403333482734,0.015264556298453502
brazilian_restaurant,-0.1581797009735592,-0.14676825034009205,-0.4021274000188676,-0.41967064595261416,-0.44343335104489146,0.0644863860674368,-0.22047213633852086,0.14820988420663525,0.26437403333482734,0.015264556298453502
heliport,-0.3652196324764021,-0.8525875313000794,0.2676419307587477,0.22976586270242297,-0.027876091117117977,0.006218831799294385,-0.012774599829531405,-0.001775628856956574,-0.025426903768544003,0.016856258127290438
airport,-0.3652196324764021,-0.8525875313000794,0.2676419307587477,0.22976586270242297,-0.027876091117117977,0.006218831799294385,-0.012774599829531405,-0.001775628856956574,-0.025426903768544003,0.016856258127290438
hindu_temple,-0.48094114044733,0.16380398475821462,-0.1190851121884464,-0.026328258530582887,0.32008037738782347,0.5940450004781817,0.20020746599380115,-0.12196816125422728,0.1544318589995549,0.22568056556149968
pub,-0.8054961686816496,0.47932820570549683,0.2211584049355259,0.16149527765371408,-0.15815256734799074,0.018153535823825128,-0.046526066441269574,0.015496383132951642,-0.047204976819385104,0.013512553188731895
camping_cabin,-0.3652196324764021,-0.8525875313000794,0.2676419307587477,0.22976586270242297,-0.027876091117117977,0.006218831799294385,-0.012774599829531405,-0.001775628856956574,-0.025426903768544003,0.016856258127290438
convention_center,-0.012987873879717995,-0.030762833880708204,-0.070494032456713,-0.08613196776614379,-0.08935288563443365,0.01604109794938818,-0.11843144696057045,0.19050777563926158,0.19373932442752845,0.18285536634467875
chocolate_shop,-0.3243641259866769,-0.6045248220371118,-0.11314259691287723,-0.16947499926605078,-0.34626876829742054,0.037051078463940054,-0.15331943724442296,0.008493019069778035,0.07730890510593068,-0.09741493537679136
foot_care,-0.7287935681339192,0.41201556901922737,0.19209065774343112,0.04634289951098675,0.06793498625396893,-0.018274326190116905,-0.25437020054925996,-0.002302668457576007,0.020642541825128896,0.10198144682078564
hostel,-0.31464332141774076,-0.6943339403462605,0.21686902412381054,0.21455226656847387,-0.06167536898563188,0.0020553619793503646,0.03671588368427462,0.0407967083408661,-0.0005789275367783082,-0.17224820163734042
stadium,-0.8227395349529985,-0.2566916698484407,0.256850191730834,0.1826510636933083,0.041271356994601244,0.1588805170239297,0.11061366604482792,-0.1937859086144817,0.029126374307213543,-0.058745258323851246
inn,-0.7908509000504794,0.41102439690692644,0.08533481950772215,0.09467590949993243,0.031979073023836374,0.26774318410746517,-0.00290492881918301,-0.04074597418128335,0.012631416472095541,0.1380996959713322
astrologer,-0.29461324803450234,-0.505726103380406,0.1623768666333314,0.017874670345853043,0.014015260358907197,-0.25539645804242045,0.3533497768626989,0.24972646558454473,0.25751665113639954,0.08145097476286983
fishing_charter,-0.3652196324764021,-0.8525875313000794,0.2676419307587477,0.22976586270242297,-0.027876091117117977,0.006218831799294385,-0.012774599829531405,-0.001775628856956574,-0.025426903768544003,0.016856258127290438
amphitheatre,-0.09181659004925594,-0.01935543040064514,-0.646099720938267,0.48350009299079755,0.10996696610245241,-0.3011494430893276,0.021696803043699378,0.016014284388576015,-0.03960903127783139,0.021819022031633807
guest_house,-0.5646114659287551,0.35043656984041666,0.1767989327936331,0.11945249396413474,-0.13147526413756905,0.04609630178865983,-0.028207084357835074,0.026167533849184386,-0.042816726639378196,0.008324813486471612
golf_course,-0.6623852867333837,0.40542888559727575,0.15838247597190158,0.14411304978920034,-0.1324671659675098,0.01971257868360084,0.03449635669785432,0.06238892012313822,-0.030724371235682477,-0.0019410822408674937
landmark,-0.8054961686816526,0.47932820570549833,0.22115840493552658,0.1614952776537146,-0.1581525673479913,0.01815353582382516,-0.046526066441269776,0.015496383132951685,-0.047204976819385264,0.013512553188731957
cultural_landmark,-0.06184643987362997,0.01849294096422651,-0.033952639893127155,-0.011538945357738488,0.10008591889593926,0.10498174291504193,-0.08305553431633626,-0.08290101384899048,0.1818240958716699,0.5272682449818944
embassy,-0.3652196324764021,-0.8525875313000794,0.2676419307587477,0.22976586270242297,-0.027876091117117977,0.006218831799294385,-0.012774599829531405,-0.001775628856956574,-0.025426903768544003,0.016856258127290438
greek_restaurant,-0.027607363369149304,-0.00994065790903202,-0.014353145596763473,-0.040478404959537306,0.019408850990438316,-0.018108590686288065,0.017939754070405517,0.142370827568101,-0.32279425547987356,-0.34687215933739457
mediterranean_restaurant,-0.03875117995780282,-0.015099365944015453,-0.03976187748208372,-0.14190360437313387,-0.024124909407021822,-0.11528737609585732,0.05345799865588736,-0.1383764146029425,-0.5213627665374506,-0.13679530694256353
barbecue_restaurant,-0.7014272508841973,0.02070882457378869,0.17946536975208302,0.0005760908757012213,0.08558738981157742,-0.17281438010539524,-0.10789995061451257,0.18303388788464608,0.1755298396716634,0.08209366907038759
movie_theater,-0.08813378600439935,-0.0056040283047372194,-0.01452708504353197,-0.1953190617753736,0.3505605614814973,-0.1281978805340018,-0.3141163932372204,0.09544913920197352,-0.0057590116629970475,-0.13355487305860042
extended_stay_hotel,-0.5923929416767822,-0.20269376453576443,0.2612985301532133,0.2276345192912163,-0.11883784574227911,0.056209125255017305,-0.0789523212646843,0.03881317553123539,-0.054144267610023056,0.022977051520717717
dance_hall,0.014485716334814129,0.005352358070375921,0.009143683372146766,-0.040169643882218005,0.009362480806325794,0.002594213793064865,-0.04646347562742671,-0.07451784383144543,0.003995017629692919,0.07013978386502547
chocolate_factory,-0.09693934143476804,-0.014757858468456371,-0.7006994338106306,0.6030506913582492,0.12261833348052789,-0.2793175459250665,-0.023272469990739703,-0.05843327045128554,0.007930493604403465,-0.03509418609491919
dessert_restaurant,-0.18581107396263993,-0.03630746722473758,-0.1779074142413497,-0.2742692780194963,0.6018387904167948,0.1818895385563105,0.014339601741674172,0.15304583983497777,-0.2773487400215413,-0.11139607871979404
arena,-0.8312920449965407,-0.26504084747179213,0.34708323766737137,0.27782342492737944,-0.13209366762663638,0.01730612613478789,-0.04210771912803133,0.00974271797621965,-0.05157383584142186,0.021564030517088786
barbecue_area,-0.805496168681653,0.4793282057054984,0.22115840493552658,0.16149527765371463,-0.15815256734799127,0.01815353582382515,-0.04652606644126979,0.01549638313295169,-0.04720497681938526,0.013512553188731947
rest_stop,0.007965818428667759,-0.0026686932216371285,-0.06579711933050296,0.03614300953520817,-0.03522325143463458,-0.029961216721888492,-0.013687113819935785,-0.006668020312675246,-0.07461238486060269,0.1386155947006007
wildlife_refuge,-0.1356530178080064,-0.12548523178552243,-0.3589824870812268,-0.3886626549425195,-0.37942611066373083,0.041323587692707275,-0.12892736137405772,0.055454288019419214,0.10552268220742535,-0.1243603107967684
monument,-0.365219632476402,-0.852587531300079,0.2676419307587476,0.2297658627024229,-0.027876091117117984,0.006218831799294382,-0.012774599829531396,-0.0017756288569565782,-0.025426903768543993,0.01685625812729043
fine_dining_restaurant,-0.08666807719048776,-0.011458160844532422,-0.5394239853098703,0.23616713071653334,0.054948507618885846,-0.20720366194152445,0.06493628485198226,-0.27653743837718936,-0.3372301953747182,0.19081812148903102
wine_bar,-0.45235161184022254,0.29063112981101563,0.15090895439535634,0.06270384855800394,-0.09539307752443817,-0.06409682548552767,0.006868253592044808,-0.04600118003763319,-0.17119954138835322,-0.07240094749874651
private_guest_room,-0.8054961686816532,0.4793282057054984,0.22115840493552658,0.1614952776537146,-0.15815256734799127,0.01815353582382517,-0.046526066441269776,0.01549638313295169,-0.04720497681938526,0.013512553188731943
transit_depot,-0.5959045350682244,0.28516530750288843,0.101756454588048,-0.09932795893951735,0.33953050303165555,-0.0698975399747663,-0.4422682177404361,0.018058221592525438,0.06511112419812116,0.20053958590279225
national_park,-0.013018294419469514,0.004189188549580633,0.00820320396404505,0.03210114857549992,0.01947095617382333,0.05200546948345181,0.011002891151469102,-0.051015904709979125,0.16120066027849858,0.27892474504229087
public_bath,-0.1830741885571625,-0.03832795978347804,-0.24250908642589256,-0.10707626383367516,0.42746560797987754,0.6943821593461083,0.34374348989977876,-0.1089836963645787,0.09766368978067748,-0.08270321653728616
middle_eastern_restaurant,0.017442392149978534,-0.0015631190328644613,0.010622847952307288,-0.030616474731352063,-0.01574961097927824,-0.01512939780313311,0.051206016579415696,0.07019468088981587,-0.0765911936324781,0.01878710587342834
state_park,-0.031915180814429574,-0.008510248711185543,0.009267738860667655,-0.07858273112819804,0.07344088101822147,-0.025483062031077162,0.10242303252812114,-0.2211980301615764,0.006419222320059846,-0.2143968328730835
picnic_ground,-0.06425591809012628,-0.02975097882630462,-0.14949889937038074,-0.2062433088173545,-0.09874377648974664,-0.09580983436106139,0.039293522301327266,-0.3807017857324287,-0.4804816312616005,0.3477951594232734
dog_cafe,-0.023064318902250473,0.006441884457182012,0.07199579107845268,-0.10320143152887593,-0.005311732658814089,-0.17143643503217992,0.10258377428712903,-0.4154000317778388,0.1992044513390946,-0.04746966595714839
stable,-0.6741555180925854,0.33226587788704726,0.16387845586238484,-0.08680613019723096,0.32782719078673994,-0.1533003387985549,-0.4485166486423086,0.06869965949954322,0.01204866285592256,-0.08463602619134795
